Content,Score,Category
sick subhuman cunt,0.99,Nuclear
twisted pathetic disease,0.97,Nuclear
vile inbred retard,0.98,Nuclear
deranged tumor,0.97,Nuclear
rot twisted parasite,0.97,Nuclear
drown fucking tumor,0.98,Nuclear
suffer disgusting bastard,0.98,Nuclear
suffer insane freak,0.99,Nuclear
perish vile bastard,0.98,Nuclear
suffer truly rat,0.98,Nuclear
vile pointless waste,0.98,Nuclear
twisted subhuman whore,0.98,Nuclear
disgusting repulsive mistake,0.99,Nuclear
twisted ugly mistake,0.98,Nuclear
fucking deranged scum,0.99,Nuclear
choke literal waste,0.99,Nuclear
vile degenerate waste,0.99,Nuclear
brainless mutt,0.97,Nuclear
rot waste,0.98,Nuclear
drown sick mistake,0.99,Nuclear
jump absolute garbage,0.99,Nuclear
twisted psychotic retard,0.98,Nuclear
pure pathetic retard,0.97,Nuclear
fucking inbred faggot,0.97,Nuclear
hideous tumor,0.99,Nuclear
literal subhuman waste,0.99,Nuclear
hang absolute mistake,0.97,Nuclear
truly schizo rat,0.98,Nuclear
disgusting hideous mutt,0.97,Nuclear
insane pathetic cunt,0.98,Nuclear
truly pathetic cunt,0.98,Nuclear
bloody deranged bastard,0.99,Nuclear
twisted schizo tumor,0.97,Nuclear
fucking fat bastard,0.98,Nuclear
die fucking cancer,0.98,Nuclear
literal hideous mutt,0.97,Nuclear
pure subhuman scum,0.98,Nuclear
drown bastard,0.99,Nuclear
croak literal pig,0.97,Nuclear
fucking repulsive mutt,0.99,Nuclear
croak absolute garbage,0.97,Nuclear
burn tumor,0.98,Nuclear
insane psychotic whore,0.98,Nuclear
insane ugly slut,0.99,Nuclear
twisted degenerate freak,0.97,Nuclear
fucking pointless rat,0.97,Nuclear
bleed fucking tumor,0.97,Nuclear
vile deranged tumor,0.99,Nuclear
leave vile mistake,0.97,Nuclear
leave absolute bastard,0.99,Nuclear
rot literal bastard,0.99,Nuclear
sick ugly bitch,0.99,Nuclear
suffer absolute mutt,0.97,Nuclear
vile pathetic scum,0.97,Nuclear
hang absolute waste,0.97,Nuclear
die disgusting mistake,0.97,Nuclear
autistic parasite,0.98,Nuclear
hang absolute parasite,0.97,Nuclear
pure pathetic cunt,0.97,Nuclear
perish sick mistake,0.99,Nuclear
burn fucking mistake,0.99,Nuclear
croak fucking cancer,0.99,Nuclear
twisted worthless slut,0.97,Nuclear
die vile bitch,0.97,Nuclear
drown absolute bitch,0.99,Nuclear
vile brainless scum,0.99,Nuclear
hang insane rat,0.97,Nuclear
perish truly mistake,0.99,Nuclear
jump fucking scum,0.97,Nuclear
drown pure faggot,0.97,Nuclear
rot pure garbage,0.98,Nuclear
suffer literal pig,0.97,Nuclear
perish absolute pig,0.99,Nuclear
absolute ugly garbage,0.98,Nuclear
vanish twisted retard,0.97,Nuclear
leave pure faggot,0.99,Nuclear
deranged cunt,0.98,Nuclear
absolute ugly bastard,0.99,Nuclear
sick pathetic scum,0.99,Nuclear
croak twisted mistake,0.99,Nuclear
sick pointless bitch,0.99,Nuclear
fucking autistic disease,0.98,Nuclear
hang insane bitch,0.98,Nuclear
truly autistic retard,0.98,Nuclear
sick deranged cancer,0.98,Nuclear
hang vile scum,0.99,Nuclear
truly psychotic mistake,0.97,Nuclear
rot sick cunt,0.99,Nuclear
choke disgusting bitch,0.97,Nuclear
absolute psychotic slut,0.99,Nuclear
autistic scum,0.99,Nuclear
suffer truly tumor,0.97,Nuclear
pure schizo pig,0.99,Nuclear
bloody psychotic parasite,0.99,Nuclear
disgusting brainless faggot,0.98,Nuclear
absolute autistic waste,0.98,Nuclear
sick degenerate retard,0.99,Nuclear
insane pathetic parasite,0.97,Nuclear
choke truly bitch,0.99,Nuclear
suffer insane cancer,0.98,Nuclear
jump fucking faggot,0.99,Nuclear
die disgusting retard,0.97,Nuclear
disgusting inbred faggot,0.98,Nuclear
insane brainless whore,0.98,Nuclear
insane degenerate freak,0.97,Nuclear
fucking subhuman scum,0.99,Nuclear
choke absolute mistake,0.98,Nuclear
twisted ugly freak,0.97,Nuclear
leave pure mutt,0.99,Nuclear
ugly pig,0.98,Nuclear
literal worthless pig,0.97,Nuclear
absolute retarded mistake,0.99,Nuclear
vile worthless disease,0.97,Nuclear
croak twisted cunt,0.99,Nuclear
leave insane retard,0.97,Nuclear
literal deranged tumor,0.98,Nuclear
truly ugly parasite,0.99,Nuclear
literal miserable waste,0.98,Nuclear
hang insane parasite,0.97,Nuclear
leave sick waste,0.97,Nuclear
vile pathetic tumor,0.97,Nuclear
die disgusting mutt,0.98,Nuclear
bloody hideous bastard,0.99,Nuclear
insane pathetic disease,0.99,Nuclear
die twisted cunt,0.97,Nuclear
vile worthless garbage,0.99,Nuclear
perish pure bitch,0.97,Nuclear
bloody repulsive disease,0.99,Nuclear
sick deranged scum,0.99,Nuclear
literal deranged bitch,0.97,Nuclear
bloody miserable tumor,0.98,Nuclear
leave mutt,0.97,Nuclear
croak literal mutt,0.98,Nuclear
rot twisted waste,0.98,Nuclear
fucking psychotic cancer,0.98,Nuclear
jump literal waste,0.99,Nuclear
croak fucking bastard,0.98,Nuclear
twisted deranged cunt,0.97,Nuclear
literal worthless tumor,0.99,Nuclear
burn pure retard,0.99,Nuclear
pure retarded retard,0.99,Nuclear
sick autistic disease,0.98,Nuclear
drown absolute cancer,0.99,Nuclear
croak literal bastard,0.98,Nuclear
pure repulsive cunt,0.97,Nuclear
disgusting inbred tumor,0.98,Nuclear
bloody degenerate faggot,0.99,Nuclear
leave sick cancer,0.98,Nuclear
drown pure garbage,0.99,Nuclear
bleed sick bastard,0.99,Nuclear
choke bitch,0.97,Nuclear
insane ugly mutt,0.99,Nuclear
absolute retarded pig,0.99,Nuclear
croak truly rat,0.99,Nuclear
jump absolute mutt,0.97,Nuclear
literal fat rat,0.97,Nuclear
vile autistic slut,0.97,Nuclear
twisted degenerate bitch,0.99,Nuclear
choke literal faggot,0.98,Nuclear
truly fat waste,0.98,Nuclear
sick fat cunt,0.98,Nuclear
truly brainless retard,0.97,Nuclear
pure ugly freak,0.99,Nuclear
inbred waste,0.99,Nuclear
bloody retarded cunt,0.97,Nuclear
pure miserable mutt,0.97,Nuclear
hang bloody retard,0.98,Nuclear
leave literal cancer,0.98,Nuclear
bleed vile cancer,0.98,Nuclear
leave truly bitch,0.99,Nuclear
bleed literal disease,0.97,Nuclear
vanish absolute cunt,0.97,Nuclear
perish sick mutt,0.97,Nuclear
twisted miserable cunt,0.98,Nuclear
choke pure garbage,0.99,Nuclear
disgusting retarded pig,0.98,Nuclear
choke absolute bastard,0.97,Nuclear
choke vile pig,0.99,Nuclear
rot sick waste,0.97,Nuclear
die twisted faggot,0.99,Nuclear
literal subhuman rat,0.97,Nuclear
twisted repulsive faggot,0.98,Nuclear
fucking schizo faggot,0.99,Nuclear
suffer literal disease,0.97,Nuclear
disgusting pathetic bastard,0.98,Nuclear
bloody retarded bastard,0.99,Nuclear
sick hideous scum,0.97,Nuclear
truly autistic waste,0.97,Nuclear
leave pure garbage,0.98,Nuclear
rot insane parasite,0.99,Nuclear
suffer sick pig,0.97,Nuclear
bleed twisted tumor,0.98,Nuclear
bleed bloody tumor,0.98,Nuclear
leave bloody scum,0.97,Nuclear
truly subhuman scum,0.97,Nuclear
literal psychotic rat,0.98,Nuclear
jump sick freak,0.98,Nuclear
insane autistic retard,0.97,Nuclear
absolute deranged parasite,0.97,Nuclear
suffer absolute bastard,0.99,Nuclear
absolute autistic bastard,0.99,Nuclear
sick inbred tumor,0.98,Nuclear
pure fat pig,0.98,Nuclear
choke vile cunt,0.98,Nuclear
absolute inbred rat,0.99,Nuclear
bloody deranged waste,0.99,Nuclear
insane pathetic bitch,0.99,Nuclear
perish absolute parasite,0.98,Nuclear
bloody repulsive cancer,0.97,Nuclear
choke vile bitch,0.98,Nuclear
rot pure mistake,0.97,Nuclear
suffer twisted slut,0.99,Nuclear
drown bloody bitch,0.97,Nuclear
literal autistic whore,0.98,Nuclear
vile brainless parasite,0.97,Nuclear
bleed disgusting slut,0.99,Nuclear
sick degenerate slut,0.98,Nuclear
sick deranged waste,0.99,Nuclear
burn scum,0.98,Nuclear
bleed literal mistake,0.98,Nuclear
burn truly cunt,0.98,Nuclear
die disgusting waste,0.97,Nuclear
jump twisted cunt,0.99,Nuclear
autistic freak,0.98,Nuclear
sick autistic waste,0.98,Nuclear
vile ugly bastard,0.99,Nuclear
truly pathetic cancer,0.98,Nuclear
vanish bloody bastard,0.98,Nuclear
sick pointless slut,0.97,Nuclear
perish bloody bitch,0.99,Nuclear
vanish sick mutt,0.99,Nuclear
suffer truly cancer,0.98,Nuclear
suffer disgusting freak,0.99,Nuclear
rot vile slut,0.97,Nuclear
disgusting retarded mistake,0.98,Nuclear
literal hideous bitch,0.97,Nuclear
leave bloody cunt,0.97,Nuclear
twisted miserable scum,0.98,Nuclear
drown twisted parasite,0.97,Nuclear
twisted worthless disease,0.97,Nuclear
sick subhuman disease,0.99,Nuclear
pure deranged cancer,0.98,Nuclear
truly miserable slut,0.98,Nuclear
bloody subhuman faggot,0.97,Nuclear
drown fucking parasite,0.97,Nuclear
disgusting degenerate pig,0.97,Nuclear
fucking autistic bastard,0.99,Nuclear
croak bloody mutt,0.97,Nuclear
twisted retarded garbage,0.99,Nuclear
vanish sick scum,0.97,Nuclear
disgusting repulsive mutt,0.97,Nuclear
suffer cunt,0.99,Nuclear
bleed mistake,0.99,Nuclear
suffer bitch,0.97,Nuclear
jump literal retard,0.97,Nuclear
twisted worthless tumor,0.99,Nuclear
suffer fucking slut,0.97,Nuclear
choke slut,0.98,Nuclear
croak bloody cancer,0.99,Nuclear
disgusting fat garbage,0.97,Nuclear
hang twisted whore,0.97,Nuclear
literal ugly cunt,0.97,Nuclear
twisted autistic scum,0.99,Nuclear
absolute hideous waste,0.98,Nuclear
leave truly slut,0.97,Nuclear
burn vile retard,0.98,Nuclear
literal repulsive pig,0.97,Nuclear
croak fucking bitch,0.99,Nuclear
pure subhuman bastard,0.99,Nuclear
rot fucking faggot,0.98,Nuclear
drown literal scum,0.97,Nuclear
fucking pathetic cunt,0.99,Nuclear
twisted autistic parasite,0.98,Nuclear
fat cancer,0.99,Nuclear
insane miserable parasite,0.99,Nuclear
bleed absolute whore,0.98,Nuclear
suffer insane waste,0.99,Nuclear
drown absolute cunt,0.97,Nuclear
bleed pure waste,0.99,Nuclear
choke sick slut,0.97,Nuclear
die bloody mutt,0.98,Nuclear
subhuman garbage,0.99,Nuclear
rot fucking freak,0.99,Nuclear
degenerate disease,0.99,Nuclear
literal pathetic disease,0.99,Nuclear
truly pathetic garbage,0.99,Nuclear
choke absolute retard,0.99,Nuclear
twisted repulsive scum,0.98,Nuclear
bleed bitch,0.98,Nuclear
vile deranged scum,0.97,Nuclear
insane pathetic freak,0.99,Nuclear
miserable slut,0.98,Nuclear
fucking inbred retard,0.98,Nuclear
twisted fat slut,0.99,Nuclear
jump garbage,0.97,Nuclear
hideous mutt,0.98,Nuclear
suffer literal mutt,0.99,Nuclear
fucking ugly cunt,0.98,Nuclear
vile subhuman tumor,0.98,Nuclear
hideous waste,0.98,Nuclear
jump insane faggot,0.97,Nuclear
absolute deranged bastard,0.99,Nuclear
vile retarded tumor,0.98,Nuclear
truly repulsive mistake,0.98,Nuclear
subhuman bitch,0.97,Nuclear
vile psychotic bitch,0.98,Nuclear
vile deranged faggot,0.99,Nuclear
suffer bloody bastard,0.98,Nuclear
drown literal faggot,0.98,Nuclear
suffer retard,0.98,Nuclear
literal retarded mistake,0.97,Nuclear
twisted hideous cancer,0.97,Nuclear
fucking brainless garbage,0.98,Nuclear
perish twisted mutt,0.99,Nuclear
suffer insane garbage,0.97,Nuclear
fucking deranged cancer,0.97,Nuclear
absolute pathetic pig,0.99,Nuclear
bloody ugly slut,0.97,Nuclear
fucking repulsive disease,0.99,Nuclear
jump vile mistake,0.97,Nuclear
rot absolute retard,0.97,Nuclear
vanish cunt,0.99,Nuclear
miserable bastard,0.99,Nuclear
ugly bastard,0.99,Nuclear
insane brainless freak,0.98,Nuclear
repulsive bastard,0.99,Nuclear
perish truly rat,0.98,Nuclear
fucking schizo mistake,0.98,Nuclear
literal inbred mistake,0.99,Nuclear
sick degenerate rat,0.98,Nuclear
vanish fucking garbage,0.97,Nuclear
bloody degenerate rat,0.99,Nuclear
fucking psychotic whore,0.99,Nuclear
drown sick scum,0.99,Nuclear
croak truly slut,0.98,Nuclear
sick miserable rat,0.99,Nuclear
burn insane freak,0.99,Nuclear
literal fat garbage,0.97,Nuclear
disgusting autistic slut,0.97,Nuclear
vanish absolute mutt,0.97,Nuclear
disgusting worthless parasite,0.97,Nuclear
fucking degenerate freak,0.97,Nuclear
die twisted retard,0.97,Nuclear
pure repulsive cancer,0.97,Nuclear
pure deranged mistake,0.99,Nuclear
absolute hideous disease,0.97,Nuclear
sick hideous disease,0.97,Nuclear
insane deranged mistake,0.98,Nuclear
die insane cunt,0.99,Nuclear
rot vile whore,0.99,Nuclear
perish bloody faggot,0.97,Nuclear
drown truly cancer,0.99,Nuclear
disgusting autistic parasite,0.97,Nuclear
hang twisted slut,0.97,Nuclear
pure brainless cunt,0.99,Nuclear
burn absolute garbage,0.97,Nuclear
repulsive scum,0.97,Nuclear
croak absolute cancer,0.99,Nuclear
truly schizo pig,0.98,Nuclear
bleed twisted scum,0.98,Nuclear
truly miserable pig,0.98,Nuclear
vanish absolute tumor,0.99,Nuclear
leave vile parasite,0.99,Nuclear
burn twisted freak,0.97,Nuclear
rot fucking scum,0.98,Nuclear
suffer insane tumor,0.97,Nuclear
absolute retarded disease,0.97,Nuclear
sick retarded retard,0.98,Nuclear
suffer vile waste,0.98,Nuclear
sick degenerate tumor,0.99,Nuclear
fucking pointless scum,0.98,Nuclear
literal autistic scum,0.98,Nuclear
perish disgusting bastard,0.99,Nuclear
vile brainless cunt,0.97,Nuclear
literal inbred freak,0.98,Nuclear
vile hideous freak,0.99,Nuclear
literal autistic pig,0.98,Nuclear
bloody schizo scum,0.98,Nuclear
twisted schizo retard,0.99,Nuclear
die insane whore,0.97,Nuclear
twisted ugly mutt,0.97,Nuclear
croak truly waste,0.98,Nuclear
insane worthless mistake,0.99,Nuclear
truly hideous retard,0.98,Nuclear
deranged freak,0.99,Nuclear
rot fucking parasite,0.97,Nuclear
insane deranged slut,0.97,Nuclear
burn vile slut,0.97,Nuclear
vile pathetic faggot,0.97,Nuclear
vile inbred garbage,0.98,Nuclear
bloody pathetic pig,0.97,Nuclear
absolute pathetic disease,0.97,Nuclear
leave insane rat,0.97,Nuclear
choke pure waste,0.97,Nuclear
vile fat bitch,0.97,Nuclear
insane pointless retard,0.99,Nuclear
drown sick garbage,0.97,Nuclear
twisted degenerate faggot,0.99,Nuclear
bleed twisted cunt,0.98,Nuclear
leave parasite,0.97,Nuclear
sick autistic bitch,0.98,Nuclear
absolute brainless whore,0.99,Nuclear
die literal cunt,0.98,Nuclear
bloody ugly disease,0.99,Nuclear
leave insane slut,0.99,Nuclear
absolute subhuman parasite,0.99,Nuclear
insane repulsive faggot,0.97,Nuclear
twisted retarded mutt,0.99,Nuclear
pure subhuman garbage,0.98,Nuclear
suffer twisted disease,0.97,Nuclear
insane pathetic garbage,0.98,Nuclear
insane brainless disease,0.98,Nuclear
literal miserable faggot,0.97,Nuclear
literal worthless mutt,0.99,Nuclear
pure autistic tumor,0.97,Nuclear
bloody deranged rat,0.99,Nuclear
truly worthless cunt,0.97,Nuclear
truly retarded cunt,0.98,Nuclear
croak insane mistake,0.97,Nuclear
twisted fat cancer,0.98,Nuclear
vanish literal rat,0.97,Nuclear
burn literal disease,0.97,Nuclear
sick autistic faggot,0.98,Nuclear
bloody pathetic bastard,0.97,Nuclear
insane worthless bastard,0.97,Nuclear
drown sick freak,0.98,Nuclear
drown vile mutt,0.97,Nuclear
bloody inbred pig,0.98,Nuclear
perish sick faggot,0.99,Nuclear
insane schizo slut,0.98,Nuclear
perish truly freak,0.98,Nuclear
sick pointless waste,0.98,Nuclear
burn cunt,0.99,Nuclear
absolute subhuman rat,0.98,Nuclear
insane psychotic retard,0.99,Nuclear
die bloody retard,0.98,Nuclear
perish absolute garbage,0.97,Nuclear
absolute pathetic cunt,0.98,Nuclear
sick worthless cancer,0.97,Nuclear
bleed cunt,0.97,Nuclear
fucking degenerate cunt,0.99,Nuclear
suffer insane whore,0.99,Nuclear
drown vile pig,0.99,Nuclear
pure fat cancer,0.98,Nuclear
rot insane waste,0.98,Nuclear
sick repulsive mistake,0.99,Nuclear
jump twisted freak,0.98,Nuclear
twisted subhuman retard,0.97,Nuclear
pure hideous cunt,0.98,Nuclear
absolute autistic retard,0.99,Nuclear
vile fat freak,0.98,Nuclear
suffer fucking bitch,0.99,Nuclear
disgusting pointless tumor,0.99,Nuclear
croak truly tumor,0.97,Nuclear
croak disgusting whore,0.98,Nuclear
die disgusting scum,0.98,Nuclear
vanish twisted disease,0.99,Nuclear
perish disgusting cancer,0.97,Nuclear
fucking miserable scum,0.97,Nuclear
literal hideous cunt,0.98,Nuclear
disgusting retarded rat,0.97,Nuclear
bleed disgusting garbage,0.99,Nuclear
pure worthless disease,0.97,Nuclear
twisted fat whore,0.98,Nuclear
disgusting pointless bastard,0.98,Nuclear
vile hideous scum,0.97,Nuclear
deranged parasite,0.97,Nuclear
literal hideous disease,0.99,Nuclear
burn fucking retard,0.97,Nuclear
leave truly cancer,0.99,Nuclear
bleed literal scum,0.97,Nuclear
hang insane waste,0.97,Nuclear
choke insane disease,0.98,Nuclear
vile miserable rat,0.99,Nuclear
pure miserable mistake,0.99,Nuclear
pure retarded mistake,0.98,Nuclear
jump bloody retard,0.99,Nuclear
die absolute mutt,0.99,Nuclear
truly schizo waste,0.97,Nuclear
suffer literal waste,0.97,Nuclear
schizo whore,0.97,Nuclear
croak disgusting cunt,0.99,Nuclear
pure fat bastard,0.98,Nuclear
bleed fucking parasite,0.98,Nuclear
choke disgusting tumor,0.97,Nuclear
vanish twisted freak,0.99,Nuclear
burn literal waste,0.99,Nuclear
twisted inbred faggot,0.97,Nuclear
sick pathetic faggot,0.98,Nuclear
fucking degenerate garbage,0.99,Nuclear
absolute pathetic tumor,0.99,Nuclear
leave pure rat,0.97,Nuclear
die pure cunt,0.98,Nuclear
bloody subhuman tumor,0.97,Nuclear
disgusting degenerate scum,0.99,Nuclear
literal schizo mutt,0.97,Nuclear
leave pure freak,0.99,Nuclear
vile worthless slut,0.98,Nuclear
leave pure bitch,0.99,Nuclear
pointless mistake,0.99,Nuclear
leave absolute bitch,0.99,Nuclear
die twisted freak,0.98,Nuclear
hang truly disease,0.98,Nuclear
pure hideous scum,0.99,Nuclear
pure schizo whore,0.98,Nuclear
perish pure disease,0.99,Nuclear
literal deranged parasite,0.97,Nuclear
subhuman pig,0.99,Nuclear
suffer absolute rat,0.99,Nuclear
absolute miserable bastard,0.98,Nuclear
suffer vile pig,0.98,Nuclear
truly brainless bastard,0.98,Nuclear
twisted repulsive bitch,0.97,Nuclear
jump pure whore,0.97,Nuclear
die vile rat,0.97,Nuclear
truly schizo whore,0.99,Nuclear
sick schizo tumor,0.99,Nuclear
truly psychotic freak,0.97,Nuclear
drown vile rat,0.97,Nuclear
vile pointless garbage,0.97,Nuclear
burn insane whore,0.97,Nuclear
disgusting subhuman cunt,0.97,Nuclear
truly deranged mistake,0.97,Nuclear
bleed twisted waste,0.98,Nuclear
bloody pointless garbage,0.98,Nuclear
literal brainless bastard,0.97,Nuclear
bloody worthless whore,0.97,Nuclear
disgusting psychotic tumor,0.98,Nuclear
pure pathetic slut,0.99,Nuclear
jump sick faggot,0.97,Nuclear
vile psychotic whore,0.97,Nuclear
truly retarded freak,0.98,Nuclear
burn bloody whore,0.99,Nuclear
pure ugly parasite,0.98,Nuclear
rot fucking rat,0.99,Nuclear
hang absolute tumor,0.99,Nuclear
truly psychotic pig,0.99,Nuclear
disgusting worthless bastard,0.97,Nuclear
jump disgusting cunt,0.97,Nuclear
vanish fucking tumor,0.99,Nuclear
twisted subhuman waste,0.98,Nuclear
vanish twisted cunt,0.97,Nuclear
bleed bloody scum,0.98,Nuclear
perish vile pig,0.99,Nuclear
disgusting autistic retard,0.98,Nuclear
suffer sick freak,0.98,Nuclear
vile miserable bastard,0.99,Nuclear
literal retarded waste,0.97,Nuclear
bloody psychotic mutt,0.99,Nuclear
hang twisted mistake,0.99,Nuclear
choke freak,0.98,Nuclear
leave bloody freak,0.99,Nuclear
bloody subhuman freak,0.98,Nuclear
fucking fat mutt,0.98,Nuclear
fucking brainless bastard,0.98,Nuclear
literal repulsive bastard,0.99,Nuclear
truly repulsive bitch,0.97,Nuclear
bleed fucking garbage,0.99,Nuclear
vile inbred cancer,0.97,Nuclear
croak insane bitch,0.99,Nuclear
absolute worthless whore,0.98,Nuclear
suffer slut,0.99,Nuclear
literal ugly rat,0.98,Nuclear
sick brainless bastard,0.98,Nuclear
absolute inbred mistake,0.99,Nuclear
repulsive disease,0.97,Nuclear
literal subhuman freak,0.99,Nuclear
vile fat tumor,0.99,Nuclear
leave twisted parasite,0.97,Nuclear
literal psychotic scum,0.97,Nuclear
truly repulsive faggot,0.97,Nuclear
vile pointless cancer,0.97,Nuclear
rot sick cancer,0.97,Nuclear
croak bloody bastard,0.99,Nuclear
croak mutt,0.97,Nuclear
fat tumor,0.97,Nuclear
choke bloody garbage,0.99,Nuclear
literal miserable slut,0.97,Nuclear
jump literal whore,0.99,Nuclear
autistic faggot,0.97,Nuclear
perish twisted scum,0.98,Nuclear
insane pointless mutt,0.98,Nuclear
literal psychotic parasite,0.97,Nuclear
insane hideous tumor,0.99,Nuclear
croak faggot,0.97,Nuclear
vile worthless bitch,0.97,Nuclear
rot parasite,0.99,Nuclear
truly degenerate disease,0.99,Nuclear
jump sick mistake,0.99,Nuclear
pure degenerate tumor,0.97,Nuclear
perish vile tumor,0.98,Nuclear
degenerate cunt,0.97,Nuclear
sick retarded pig,0.98,Nuclear
suffer vile whore,0.99,Nuclear
suffer bloody tumor,0.99,Nuclear
vile brainless garbage,0.99,Nuclear
retarded disease,0.97,Nuclear
fucking hideous tumor,0.99,Nuclear
sick degenerate bitch,0.97,Nuclear
disgusting degenerate rat,0.99,Nuclear
insane pointless faggot,0.97,Nuclear
bleed pure mistake,0.97,Nuclear
suffer sick waste,0.99,Nuclear
twisted pathetic slut,0.97,Nuclear
bloody psychotic garbage,0.97,Nuclear
vile autistic waste,0.99,Nuclear
leave insane cunt,0.99,Nuclear
suffer literal mistake,0.98,Nuclear
leave insane mistake,0.99,Nuclear
twisted deranged mutt,0.97,Nuclear
burn vile mutt,0.98,Nuclear
absolute repulsive freak,0.98,Nuclear
pure fat slut,0.98,Nuclear
fucking ugly slut,0.97,Nuclear
fucking worthless cancer,0.97,Nuclear
bleed bloody freak,0.98,Nuclear
choke vile mistake,0.99,Nuclear
absolute deranged garbage,0.99,Nuclear
hang disgusting mistake,0.97,Nuclear
perish twisted whore,0.99,Nuclear
burn truly pig,0.98,Nuclear
fucking autistic retard,0.98,Nuclear
burn absolute retard,0.99,Nuclear
rot truly disease,0.98,Nuclear
perish twisted bastard,0.97,Nuclear
bloody repulsive parasite,0.97,Nuclear
bleed bloody disease,0.97,Nuclear
fucking hideous bastard,0.98,Nuclear
fucking schizo cancer,0.97,Nuclear
pure degenerate pig,0.98,Nuclear
hang pure mistake,0.98,Nuclear
choke vile bastard,0.97,Nuclear
sick pointless pig,0.99,Nuclear
truly inbred slut,0.98,Nuclear
croak vile freak,0.98,Nuclear
fucking psychotic pig,0.97,Nuclear
hang truly rat,0.98,Nuclear
sick repulsive mutt,0.99,Nuclear
die pure faggot,0.97,Nuclear
jump disgusting whore,0.97,Nuclear
bloody degenerate garbage,0.99,Nuclear
literal deranged pig,0.98,Nuclear
vile repulsive mistake,0.98,Nuclear
fucking brainless parasite,0.99,Nuclear
sick brainless freak,0.99,Nuclear
truly psychotic parasite,0.98,Nuclear
bloody miserable cunt,0.97,Nuclear
fucking worthless tumor,0.99,Nuclear
truly deranged pig,0.98,Nuclear
bloody inbred retard,0.99,Nuclear
disgusting ugly cunt,0.97,Nuclear
bleed absolute freak,0.98,Nuclear
disgusting miserable freak,0.97,Nuclear
bloody repulsive bitch,0.99,Nuclear
perish truly bastard,0.99,Nuclear
literal fat freak,0.98,Nuclear
bleed disgusting waste,0.99,Nuclear
insane miserable disease,0.98,Nuclear
truly autistic garbage,0.97,Nuclear
hang disgusting bitch,0.99,Nuclear
literal repulsive tumor,0.99,Nuclear
rot pure pig,0.99,Nuclear
perish vile cunt,0.97,Nuclear
truly retarded faggot,0.98,Nuclear
disgusting schizo cunt,0.97,Nuclear
pure worthless scum,0.99,Nuclear
literal worthless waste,0.99,Nuclear
fucking retarded mutt,0.97,Nuclear
pure miserable waste,0.99,Nuclear
choke insane slut,0.99,Nuclear
leave absolute slut,0.99,Nuclear
literal degenerate retard,0.98,Nuclear
vile retarded parasite,0.97,Nuclear
fucking miserable slut,0.99,Nuclear
drown bloody pig,0.99,Nuclear
vile deranged garbage,0.98,Nuclear
insane psychotic slut,0.98,Nuclear
fucking pathetic scum,0.98,Nuclear
bloody autistic mutt,0.97,Nuclear
burn faggot,0.98,Nuclear
sick autistic mutt,0.97,Nuclear
truly ugly bastard,0.97,Nuclear
literal fat disease,0.98,Nuclear
pure inbred bitch,0.99,Nuclear
rot absolute mistake,0.99,Nuclear
truly miserable mutt,0.99,Nuclear
jump vile garbage,0.99,Nuclear
bloody schizo parasite,0.99,Nuclear
sick subhuman garbage,0.97,Nuclear
deranged garbage,0.97,Nuclear
rot vile bitch,0.98,Nuclear
retarded pig,0.99,Nuclear
insane deranged scum,0.97,Nuclear
jump bloody cancer,0.98,Nuclear
insane worthless parasite,0.99,Nuclear
twisted pointless mistake,0.98,Nuclear
fucking miserable pig,0.98,Nuclear
choke sick cunt,0.99,Nuclear
psychotic mistake,0.99,Nuclear
die sick whore,0.98,Nuclear
brainless retard,0.97,Nuclear
leave absolute garbage,0.97,Nuclear
choke fucking bastard,0.99,Nuclear
disgusting retarded cancer,0.97,Nuclear
jump truly garbage,0.99,Nuclear
vile repulsive freak,0.99,Nuclear
truly miserable waste,0.98,Nuclear
leave truly whore,0.99,Nuclear
drown fucking pig,0.99,Nuclear
sick miserable mistake,0.97,Nuclear
bleed literal bitch,0.98,Nuclear
absolute miserable pig,0.98,Nuclear
absolute deranged cancer,0.98,Nuclear
sick pointless freak,0.99,Nuclear
truly hideous scum,0.97,Nuclear
pure ugly disease,0.97,Nuclear
leave insane garbage,0.98,Nuclear
jump vile faggot,0.99,Nuclear
bleed insane freak,0.99,Nuclear
choke sick parasite,0.99,Nuclear
absolute autistic rat,0.97,Nuclear
pure brainless mutt,0.97,Nuclear
pure autistic faggot,0.97,Nuclear
vanish vile disease,0.98,Nuclear
disgusting repulsive bastard,0.99,Nuclear
truly miserable rat,0.99,Nuclear
bloody ugly whore,0.98,Nuclear
pure pathetic rat,0.99,Nuclear
bleed vile freak,0.98,Nuclear
bloody retarded bitch,0.97,Nuclear
jump absolute tumor,0.99,Nuclear
choke pure bastard,0.97,Nuclear
twisted pointless freak,0.99,Nuclear
disgusting inbred rat,0.99,Nuclear
insane degenerate retard,0.99,Nuclear
rot sick scum,0.98,Nuclear
drown waste,0.97,Nuclear
absolute ugly mutt,0.97,Nuclear
rot insane cunt,0.97,Nuclear
burn whore,0.99,Nuclear
bloody miserable slut,0.99,Nuclear
fucking worthless retard,0.99,Nuclear
vile repulsive faggot,0.99,Nuclear
insane psychotic rat,0.97,Nuclear
hang pure mutt,0.97,Nuclear
die insane disease,0.99,Nuclear
disgusting retarded tumor,0.98,Nuclear
literal pointless retard,0.99,Nuclear
croak twisted scum,0.99,Nuclear
