Content,Score,Category
fucking trolling scrub,0.99,Nuclear
genuinely boosted feeder,0.98,Nuclear
uninstall utter thrower,0.99,Nuclear
pure sweaty trash,0.99,Nuclear
delete fucking animal,0.97,Nuclear
ff complete trash,0.98,Nuclear
complete delusional smurf,0.99,Nuclear
utter dogshit random,0.99,Nuclear
leave toxic random,0.98,Nuclear
pure griefing shitter,0.98,Nuclear
quit literal casual,0.97,Nuclear
uninstall literal random,0.97,Nuclear
actual bronze npc,0.97,Nuclear
absolute bronze animal,0.98,Nuclear
leave actual tourist,0.99,Nuclear
holy washed kid,0.97,Nuclear
holy washed scrub,0.98,Nuclear
rope absolute griefer,0.98,Nuclear
uninstall actual thrower,0.98,Nuclear
genuinely sweaty smurf,0.97,Nuclear
kys holy casual,0.98,Nuclear
literal clueless smurf,0.97,Nuclear
kys massive bot,0.99,Nuclear
uninstall massive noob,0.97,Nuclear
complete boosted scrub,0.99,Nuclear
actual hardstuck thrower,0.99,Nuclear
quit holy kid,0.99,Nuclear
uninstall holy trash,0.99,Nuclear
actual carried griefer,0.98,Nuclear
delete toxic thrower,0.99,Nuclear
kys massive random,0.99,Nuclear
delete absolute npc,0.99,Nuclear
bronze feeder,0.97,Nuclear
altf4 massive bot,0.99,Nuclear
genuinely braindead thrower,0.99,Nuclear
massive bronze griefer,0.99,Nuclear
neck absolute kid,0.99,Nuclear
massive washed noob,0.97,Nuclear
logoff actual shitter,0.99,Nuclear
rope actual noob,0.97,Nuclear
neck genuinely griefer,0.97,Nuclear
genuinely iron trash,0.97,Nuclear
dodge massive trash,0.98,Nuclear
quit genuinely npc,0.99,Nuclear
dodge absolute animal,0.97,Nuclear
utter bronze casual,0.99,Nuclear
utter cringe feeder,0.98,Nuclear
ff genuinely shitter,0.99,Nuclear
quit fucking animal,0.97,Nuclear
neck fucking thrower,0.98,Nuclear
holy clueless tourist,0.99,Nuclear
bronze inter,0.99,Nuclear
rope genuinely thrower,0.97,Nuclear
actual boosted shitter,0.98,Nuclear
complete cringe casual,0.98,Nuclear
delusional trash,0.98,Nuclear
altf4 literal casual,0.99,Nuclear
pure helpless kid,0.98,Nuclear
neck actual animal,0.98,Nuclear
pure unranked casual,0.97,Nuclear
dodge actual griefer,0.98,Nuclear
leave genuinely casual,0.99,Nuclear
altf4 massive kid,0.99,Nuclear
utter useless smurf,0.97,Nuclear
altf4 holy tourist,0.99,Nuclear
pure helpless scrub,0.97,Nuclear
pure braindead feeder,0.99,Nuclear
pure carried scrub,0.98,Nuclear
absolute helpless kid,0.99,Nuclear
holy bronze animal,0.99,Nuclear
kys absolute bot,0.98,Nuclear
altf4 fucking smurf,0.99,Nuclear
boosted scrub,0.98,Nuclear
utter dogshit inter,0.98,Nuclear
leave massive tourist,0.97,Nuclear
dodge complete npc,0.98,Nuclear
rope pure trash,0.98,Nuclear
actual hardstuck noob,0.97,Nuclear
fucking clueless feeder,0.97,Nuclear
genuinely griefing griefer,0.99,Nuclear
dodge kid,0.97,Nuclear
quit toxic griefer,0.97,Nuclear
genuinely carried casual,0.99,Nuclear
massive bronze npc,0.98,Nuclear
literal helpless tourist,0.99,Nuclear
actual carried scrub,0.97,Nuclear
quit literal bot,0.99,Nuclear
complete sweaty griefer,0.98,Nuclear
massive trolling griefer,0.99,Nuclear
absolute boosted tourist,0.97,Nuclear
quit massive npc,0.99,Nuclear
fucking carried feeder,0.99,Nuclear
massive carried tourist,0.99,Nuclear
complete helpless animal,0.97,Nuclear
absolute hardstuck scrub,0.97,Nuclear
neck pure scrub,0.99,Nuclear
dodge complete animal,0.97,Nuclear
altf4 fucking npc,0.97,Nuclear
kys holy noob,0.99,Nuclear
logoff literal feeder,0.99,Nuclear
holy hardstuck griefer,0.99,Nuclear
absolute boosted noob,0.98,Nuclear
genuinely cringe smurf,0.99,Nuclear
massive cringe griefer,0.98,Nuclear
toxic braindead kid,0.99,Nuclear
quit holy random,0.98,Nuclear
logoff massive inter,0.98,Nuclear
pure clueless bot,0.99,Nuclear
toxic iron smurf,0.98,Nuclear
kys massive trash,0.98,Nuclear
absolute boosted random,0.97,Nuclear
actual useless trash,0.97,Nuclear
absolute boosted feeder,0.99,Nuclear
stfu toxic noob,0.99,Nuclear
absolute clueless kid,0.98,Nuclear
delete genuinely animal,0.99,Nuclear
actual trolling feeder,0.97,Nuclear
literal hardstuck trash,0.97,Nuclear
toxic delusional random,0.99,Nuclear
delete actual casual,0.99,Nuclear
holy useless scrub,0.97,Nuclear
rope toxic bot,0.99,Nuclear
toxic trolling smurf,0.98,Nuclear
dodge toxic noob,0.98,Nuclear
utter iron feeder,0.97,Nuclear
literal useless casual,0.98,Nuclear
neck holy bot,0.97,Nuclear
actual braindead noob,0.99,Nuclear
altf4 holy scrub,0.99,Nuclear
quit genuinely shitter,0.97,Nuclear
genuinely useless scrub,0.98,Nuclear
uninstall genuinely npc,0.98,Nuclear
utter iron inter,0.98,Nuclear
toxic helpless griefer,0.98,Nuclear
altf4 complete scrub,0.98,Nuclear
absolute sweaty griefer,0.98,Nuclear
rope toxic shitter,0.98,Nuclear
ff smurf,0.99,Nuclear
holy griefing noob,0.97,Nuclear
utter braindead trash,0.97,Nuclear
uninstall absolute kid,0.99,Nuclear
literal delusional noob,0.99,Nuclear
genuinely helpless scrub,0.97,Nuclear
delete feeder,0.99,Nuclear
dodge genuinely feeder,0.97,Nuclear
uninstall fucking scrub,0.98,Nuclear
actual useless shitter,0.98,Nuclear
altf4 complete thrower,0.97,Nuclear
literal helpless noob,0.98,Nuclear
dodge holy shitter,0.97,Nuclear
fucking iron noob,0.97,Nuclear
fucking braindead kid,0.97,Nuclear
fucking unranked noob,0.99,Nuclear
literal unranked shitter,0.98,Nuclear
leave pure animal,0.99,Nuclear
holy helpless casual,0.97,Nuclear
uninstall toxic griefer,0.98,Nuclear
ff fucking thrower,0.97,Nuclear
actual cringe npc,0.98,Nuclear
neck fucking inter,0.98,Nuclear
actual washed random,0.98,Nuclear
actual unranked smurf,0.97,Nuclear
uninstall toxic tourist,0.99,Nuclear
ff actual griefer,0.99,Nuclear
absolute carried griefer,0.98,Nuclear
logoff actual animal,0.99,Nuclear
fucking helpless scrub,0.98,Nuclear
delete complete smurf,0.98,Nuclear
rope genuinely bot,0.99,Nuclear
quit actual shitter,0.98,Nuclear
fucking carried noob,0.98,Nuclear
actual cringe casual,0.97,Nuclear
literal unranked npc,0.97,Nuclear
absolute bronze tourist,0.99,Nuclear
actual useless griefer,0.98,Nuclear
altf4 actual thrower,0.98,Nuclear
genuinely useless shitter,0.99,Nuclear
altf4 pure griefer,0.97,Nuclear
leave absolute griefer,0.99,Nuclear
bronze thrower,0.98,Nuclear
complete helpless bot,0.98,Nuclear
altf4 literal animal,0.98,Nuclear
dodge holy griefer,0.98,Nuclear
literal sweaty animal,0.99,Nuclear
delete inter,0.98,Nuclear
actual braindead npc,0.97,Nuclear
literal braindead animal,0.97,Nuclear
dodge actual npc,0.99,Nuclear
neck actual random,0.97,Nuclear
utter iron kid,0.97,Nuclear
dodge absolute casual,0.99,Nuclear
genuinely useless bot,0.99,Nuclear
holy carried thrower,0.99,Nuclear
actual helpless random,0.99,Nuclear
stfu utter tourist,0.97,Nuclear
absolute sweaty animal,0.98,Nuclear
uninstall absolute tourist,0.97,Nuclear
absolute boosted bot,0.98,Nuclear
ff genuinely npc,0.97,Nuclear
absolute carried thrower,0.97,Nuclear
toxic helpless bot,0.98,Nuclear
massive trolling smurf,0.99,Nuclear
holy griefing random,0.99,Nuclear
leave absolute bot,0.98,Nuclear
quit literal smurf,0.98,Nuclear
ff literal casual,0.99,Nuclear
actual boosted griefer,0.99,Nuclear
literal hardstuck casual,0.99,Nuclear
complete helpless casual,0.99,Nuclear
holy useless tourist,0.99,Nuclear
dogshit npc,0.98,Nuclear
utter trolling inter,0.97,Nuclear
quit literal griefer,0.99,Nuclear
holy iron noob,0.97,Nuclear
massive braindead scrub,0.97,Nuclear
actual iron animal,0.98,Nuclear
pure cringe trash,0.97,Nuclear
literal delusional inter,0.97,Nuclear
complete iron thrower,0.98,Nuclear
rope literal kid,0.98,Nuclear
massive unranked kid,0.99,Nuclear
massive useless kid,0.97,Nuclear
neck random,0.98,Nuclear
uninstall absolute scrub,0.97,Nuclear
genuinely helpless griefer,0.99,Nuclear
logoff actual noob,0.99,Nuclear
actual unranked shitter,0.98,Nuclear
utter braindead kid,0.99,Nuclear
pure iron tourist,0.97,Nuclear
absolute delusional casual,0.98,Nuclear
utter clueless random,0.98,Nuclear
fucking sweaty bot,0.98,Nuclear
actual griefing npc,0.97,Nuclear
quit complete inter,0.97,Nuclear
fucking bronze feeder,0.98,Nuclear
utter carried noob,0.98,Nuclear
genuinely sweaty scrub,0.97,Nuclear
holy helpless random,0.97,Nuclear
uninstall genuinely trash,0.98,Nuclear
toxic cringe noob,0.99,Nuclear
helpless casual,0.99,Nuclear
delete complete inter,0.97,Nuclear
literal dogshit trash,0.97,Nuclear
neck utter tourist,0.98,Nuclear
delete genuinely scrub,0.97,Nuclear
pure bronze kid,0.97,Nuclear
holy braindead noob,0.97,Nuclear
kys pure casual,0.97,Nuclear
toxic sweaty trash,0.98,Nuclear
actual bronze kid,0.99,Nuclear
complete braindead npc,0.97,Nuclear
trolling noob,0.99,Nuclear
kys absolute casual,0.98,Nuclear
genuinely cringe thrower,0.99,Nuclear
kys holy shitter,0.97,Nuclear
neck toxic npc,0.99,Nuclear
dodge utter thrower,0.99,Nuclear
logoff toxic shitter,0.98,Nuclear
logoff toxic smurf,0.97,Nuclear
massive bronze kid,0.98,Nuclear
massive clueless casual,0.98,Nuclear
fucking sweaty inter,0.97,Nuclear
dodge complete scrub,0.97,Nuclear
genuinely unranked noob,0.98,Nuclear
pure braindead inter,0.99,Nuclear
hardstuck thrower,0.97,Nuclear
toxic washed trash,0.99,Nuclear
altf4 toxic smurf,0.99,Nuclear
stfu noob,0.98,Nuclear
quit holy casual,0.97,Nuclear
complete cringe feeder,0.97,Nuclear
toxic braindead shitter,0.99,Nuclear
actual dogshit tourist,0.97,Nuclear
holy boosted animal,0.98,Nuclear
kys utter griefer,0.98,Nuclear
genuinely boosted smurf,0.99,Nuclear
massive boosted tourist,0.99,Nuclear
leave genuinely random,0.98,Nuclear
massive cringe inter,0.97,Nuclear
delete utter kid,0.98,Nuclear
massive dogshit tourist,0.97,Nuclear
stfu actual smurf,0.97,Nuclear
useless kid,0.99,Nuclear
leave genuinely griefer,0.98,Nuclear
kys toxic inter,0.97,Nuclear
absolute hardstuck trash,0.99,Nuclear
toxic dogshit smurf,0.99,Nuclear
neck npc,0.98,Nuclear
absolute carried smurf,0.99,Nuclear
toxic unranked smurf,0.98,Nuclear
kys toxic griefer,0.98,Nuclear
quit actual bot,0.99,Nuclear
dogshit griefer,0.97,Nuclear
helpless inter,0.98,Nuclear
pure hardstuck casual,0.99,Nuclear
uninstall absolute smurf,0.99,Nuclear
literal sweaty shitter,0.98,Nuclear
leave genuinely feeder,0.99,Nuclear
neck utter trash,0.97,Nuclear
genuinely bronze bot,0.97,Nuclear
toxic iron npc,0.97,Nuclear
uninstall trash,0.98,Nuclear
hardstuck trash,0.97,Nuclear
rope utter smurf,0.97,Nuclear
altf4 genuinely casual,0.97,Nuclear
toxic useless casual,0.97,Nuclear
rope absolute random,0.98,Nuclear
kys utter feeder,0.97,Nuclear
holy useless inter,0.97,Nuclear
washed random,0.97,Nuclear
delete complete kid,0.97,Nuclear
holy dogshit random,0.98,Nuclear
complete clueless random,0.97,Nuclear
logoff feeder,0.99,Nuclear
absolute dogshit griefer,0.98,Nuclear
actual delusional casual,0.97,Nuclear
utter dogshit animal,0.97,Nuclear
complete trolling random,0.97,Nuclear
absolute delusional shitter,0.97,Nuclear
toxic carried feeder,0.98,Nuclear
complete useless inter,0.97,Nuclear
massive helpless scrub,0.97,Nuclear
pure griefing tourist,0.99,Nuclear
complete braindead scrub,0.99,Nuclear
complete dogshit kid,0.97,Nuclear
holy washed tourist,0.99,Nuclear
absolute carried bot,0.98,Nuclear
rope fucking thrower,0.98,Nuclear
braindead tourist,0.97,Nuclear
kys complete noob,0.98,Nuclear
holy trolling griefer,0.97,Nuclear
pure iron thrower,0.97,Nuclear
stfu toxic griefer,0.99,Nuclear
utter helpless shitter,0.97,Nuclear
kys genuinely npc,0.99,Nuclear
toxic iron casual,0.99,Nuclear
dodge utter inter,0.97,Nuclear
altf4 absolute tourist,0.97,Nuclear
literal griefing noob,0.97,Nuclear
complete griefing npc,0.97,Nuclear
logoff utter tourist,0.98,Nuclear
cringe trash,0.98,Nuclear
leave actual thrower,0.97,Nuclear
genuinely iron random,0.99,Nuclear
leave animal,0.97,Nuclear
fucking clueless random,0.97,Nuclear
ff griefer,0.97,Nuclear
quit utter smurf,0.99,Nuclear
actual washed shitter,0.97,Nuclear
genuinely bronze shitter,0.99,Nuclear
leave literal smurf,0.98,Nuclear
holy washed npc,0.97,Nuclear
rope toxic animal,0.97,Nuclear
actual trolling griefer,0.97,Nuclear
massive hardstuck random,0.97,Nuclear
fucking washed npc,0.99,Nuclear
literal bronze bot,0.98,Nuclear
ff complete tourist,0.97,Nuclear
holy helpless thrower,0.97,Nuclear
actual sweaty random,0.97,Nuclear
quit absolute feeder,0.97,Nuclear
leave utter thrower,0.98,Nuclear
delete holy random,0.99,Nuclear
complete griefing feeder,0.98,Nuclear
leave complete inter,0.97,Nuclear
actual dogshit feeder,0.98,Nuclear
literal griefing kid,0.97,Nuclear
utter unranked feeder,0.97,Nuclear
leave pure random,0.97,Nuclear
massive unranked griefer,0.98,Nuclear
complete braindead kid,0.97,Nuclear
kys literal smurf,0.99,Nuclear
ff fucking griefer,0.98,Nuclear
pure iron casual,0.97,Nuclear
absolute trolling npc,0.99,Nuclear
literal boosted inter,0.99,Nuclear
genuinely helpless npc,0.97,Nuclear
toxic hardstuck smurf,0.98,Nuclear
logoff pure inter,0.98,Nuclear
ff tourist,0.99,Nuclear
fucking useless kid,0.97,Nuclear
genuinely trolling npc,0.99,Nuclear
actual sweaty noob,0.97,Nuclear
genuinely braindead inter,0.98,Nuclear
rope genuinely shitter,0.98,Nuclear
literal carried animal,0.98,Nuclear
pure helpless shitter,0.98,Nuclear
leave complete smurf,0.99,Nuclear
absolute sweaty inter,0.98,Nuclear
complete clueless feeder,0.97,Nuclear
neck utter shitter,0.98,Nuclear
genuinely griefing feeder,0.98,Nuclear
literal carried thrower,0.97,Nuclear
stfu literal trash,0.99,Nuclear
utter helpless inter,0.99,Nuclear
pure washed random,0.97,Nuclear
cringe casual,0.99,Nuclear
pure braindead trash,0.97,Nuclear
actual clueless casual,0.98,Nuclear
neck complete bot,0.98,Nuclear
actual sweaty animal,0.99,Nuclear
utter griefing trash,0.97,Nuclear
holy sweaty bot,0.99,Nuclear
massive braindead thrower,0.99,Nuclear
fucking helpless random,0.97,Nuclear
ff holy kid,0.98,Nuclear
quit fucking feeder,0.97,Nuclear
stfu literal random,0.97,Nuclear
delete complete random,0.97,Nuclear
utter sweaty inter,0.98,Nuclear
logoff holy casual,0.99,Nuclear
utter boosted casual,0.99,Nuclear
actual cringe trash,0.99,Nuclear
stfu absolute thrower,0.97,Nuclear
dogshit trash,0.98,Nuclear
fucking delusional animal,0.97,Nuclear
altf4 absolute noob,0.97,Nuclear
altf4 bot,0.99,Nuclear
helpless npc,0.98,Nuclear
altf4 absolute animal,0.99,Nuclear
fucking boosted feeder,0.98,Nuclear
absolute bronze casual,0.97,Nuclear
genuinely trolling noob,0.98,Nuclear
absolute useless scrub,0.97,Nuclear
neck literal shitter,0.99,Nuclear
neck inter,0.98,Nuclear
stfu genuinely random,0.97,Nuclear
kys literal kid,0.98,Nuclear
literal sweaty thrower,0.98,Nuclear
fucking useless trash,0.97,Nuclear
delete absolute random,0.99,Nuclear
pure unranked animal,0.97,Nuclear
griefing casual,0.97,Nuclear
toxic washed shitter,0.97,Nuclear
massive clueless feeder,0.99,Nuclear
utter delusional thrower,0.98,Nuclear
complete helpless smurf,0.98,Nuclear
absolute hardstuck inter,0.97,Nuclear
fucking iron griefer,0.98,Nuclear
genuinely sweaty bot,0.99,Nuclear
actual cringe noob,0.99,Nuclear
literal washed smurf,0.98,Nuclear
complete washed npc,0.99,Nuclear
genuinely hardstuck inter,0.99,Nuclear
delete holy npc,0.99,Nuclear
ff actual random,0.97,Nuclear
logoff absolute thrower,0.97,Nuclear
uninstall actual casual,0.98,Nuclear
logoff holy tourist,0.99,Nuclear
actual sweaty kid,0.99,Nuclear
sweaty random,0.98,Nuclear
complete boosted noob,0.99,Nuclear
logoff bot,0.97,Nuclear
logoff absolute shitter,0.98,Nuclear
dodge absolute kid,0.97,Nuclear
dodge massive casual,0.98,Nuclear
clueless shitter,0.98,Nuclear
quit absolute trash,0.99,Nuclear
altf4 holy animal,0.97,Nuclear
stfu toxic scrub,0.97,Nuclear
rope genuinely feeder,0.97,Nuclear
holy helpless kid,0.99,Nuclear
toxic bronze inter,0.98,Nuclear
toxic braindead tourist,0.99,Nuclear
complete hardstuck casual,0.99,Nuclear
fucking boosted griefer,0.97,Nuclear
massive carried npc,0.98,Nuclear
pure delusional kid,0.98,Nuclear
dodge fucking tourist,0.99,Nuclear
pure griefing animal,0.99,Nuclear
toxic dogshit thrower,0.97,Nuclear
actual washed kid,0.99,Nuclear
utter useless scrub,0.98,Nuclear
delete massive griefer,0.98,Nuclear
toxic washed animal,0.98,Nuclear
pure trolling kid,0.99,Nuclear
literal clueless shitter,0.98,Nuclear
dodge animal,0.97,Nuclear
dodge actual bot,0.98,Nuclear
holy bronze smurf,0.98,Nuclear
delete genuinely kid,0.98,Nuclear
pure braindead random,0.98,Nuclear
genuinely clueless inter,0.99,Nuclear
utter washed npc,0.98,Nuclear
quit genuinely griefer,0.99,Nuclear
fucking boosted random,0.98,Nuclear
delete holy animal,0.99,Nuclear
quit holy animal,0.99,Nuclear
iron shitter,0.99,Nuclear
logoff holy thrower,0.97,Nuclear
literal braindead npc,0.98,Nuclear
clueless kid,0.99,Nuclear
altf4 massive shitter,0.97,Nuclear
absolute clueless bot,0.98,Nuclear
massive clueless shitter,0.98,Nuclear
literal sweaty smurf,0.97,Nuclear
kys pure kid,0.99,Nuclear
quit fucking bot,0.99,Nuclear
absolute sweaty kid,0.99,Nuclear
utter braindead casual,0.97,Nuclear
delete utter trash,0.99,Nuclear
complete clueless inter,0.97,Nuclear
fucking sweaty random,0.97,Nuclear
toxic delusional bot,0.98,Nuclear
neck absolute casual,0.99,Nuclear
quit literal thrower,0.99,Nuclear
literal sweaty scrub,0.99,Nuclear
uninstall utter inter,0.97,Nuclear
actual delusional feeder,0.97,Nuclear
delete absolute animal,0.98,Nuclear
ff toxic griefer,0.97,Nuclear
stfu holy smurf,0.99,Nuclear
kys massive shitter,0.98,Nuclear
complete delusional bot,0.98,Nuclear
toxic trolling scrub,0.98,Nuclear
ff massive animal,0.98,Nuclear
rope actual feeder,0.99,Nuclear
ff pure noob,0.97,Nuclear
altf4 complete griefer,0.98,Nuclear
toxic boosted inter,0.97,Nuclear
dodge holy tourist,0.98,Nuclear
absolute griefing scrub,0.99,Nuclear
toxic bronze shitter,0.97,Nuclear
stfu actual griefer,0.99,Nuclear
complete hardstuck random,0.97,Nuclear
pure bronze inter,0.97,Nuclear
kys thrower,0.98,Nuclear
holy iron scrub,0.97,Nuclear
uninstall fucking shitter,0.97,Nuclear
utter cringe random,0.98,Nuclear
massive delusional feeder,0.98,Nuclear
ff noob,0.98,Nuclear
actual useless noob,0.97,Nuclear
altf4 massive thrower,0.98,Nuclear
genuinely trolling feeder,0.97,Nuclear
leave holy random,0.98,Nuclear
rope genuinely casual,0.97,Nuclear
massive carried smurf,0.99,Nuclear
fucking braindead scrub,0.97,Nuclear
literal delusional npc,0.98,Nuclear
leave actual bot,0.99,Nuclear
genuinely carried animal,0.97,Nuclear
quit genuinely animal,0.97,Nuclear
uninstall toxic animal,0.98,Nuclear
ff genuinely random,0.98,Nuclear
actual cringe shitter,0.98,Nuclear
altf4 massive random,0.97,Nuclear
actual unranked noob,0.99,Nuclear
uninstall actual random,0.99,Nuclear
boosted random,0.98,Nuclear
quit fucking tourist,0.98,Nuclear
ff random,0.99,Nuclear
massive griefing animal,0.99,Nuclear
hardstuck random,0.98,Nuclear
actual delusional bot,0.98,Nuclear
fucking griefing thrower,0.99,Nuclear
rope absolute thrower,0.97,Nuclear
holy clueless smurf,0.98,Nuclear
delete casual,0.97,Nuclear
literal washed noob,0.99,Nuclear
utter griefing thrower,0.98,Nuclear
rope genuinely animal,0.97,Nuclear
pure dogshit tourist,0.98,Nuclear
kys massive tourist,0.98,Nuclear
fucking helpless noob,0.98,Nuclear
utter washed shitter,0.97,Nuclear
literal helpless random,0.99,Nuclear
absolute iron feeder,0.97,Nuclear
ff literal shitter,0.99,Nuclear
massive hardstuck griefer,0.98,Nuclear
rope holy tourist,0.98,Nuclear
quit utter animal,0.98,Nuclear
ff utter griefer,0.99,Nuclear
delete literal trash,0.99,Nuclear
fucking delusional smurf,0.99,Nuclear
actual cringe animal,0.97,Nuclear
massive helpless casual,0.99,Nuclear
toxic unranked npc,0.99,Nuclear
complete washed inter,0.98,Nuclear
neck toxic griefer,0.98,Nuclear
absolute helpless thrower,0.98,Nuclear
rope absolute noob,0.98,Nuclear
fucking sweaty shitter,0.97,Nuclear
utter delusional griefer,0.97,Nuclear
logoff toxic thrower,0.97,Nuclear
utter clueless thrower,0.98,Nuclear
stfu massive scrub,0.97,Nuclear
literal sweaty random,0.99,Nuclear
holy unranked tourist,0.98,Nuclear
neck trash,0.99,Nuclear
fucking delusional inter,0.98,Nuclear
fucking carried thrower,0.99,Nuclear
uninstall absolute casual,0.97,Nuclear
genuinely clueless random,0.97,Nuclear
literal washed npc,0.98,Nuclear
complete helpless thrower,0.97,Nuclear
toxic trolling shitter,0.97,Nuclear
massive boosted shitter,0.99,Nuclear
sweaty shitter,0.99,Nuclear
complete carried scrub,0.99,Nuclear
complete helpless npc,0.99,Nuclear
uninstall utter smurf,0.98,Nuclear
toxic braindead npc,0.99,Nuclear
rope fucking feeder,0.99,Nuclear
genuinely clueless kid,0.97,Nuclear
dodge shitter,0.98,Nuclear
complete sweaty noob,0.97,Nuclear
literal cringe animal,0.98,Nuclear
pure trolling trash,0.99,Nuclear
useless shitter,0.98,Nuclear
pure helpless smurf,0.98,Nuclear
absolute trolling kid,0.97,Nuclear
literal dogshit griefer,0.99,Nuclear
rope scrub,0.97,Nuclear
holy cringe random,0.97,Nuclear
delete actual noob,0.98,Nuclear
genuinely helpless bot,0.98,Nuclear
delete genuinely bot,0.98,Nuclear
pure cringe bot,0.98,Nuclear
genuinely delusional shitter,0.97,Nuclear
genuinely delusional feeder,0.98,Nuclear
ff literal thrower,0.99,Nuclear
kys massive npc,0.97,Nuclear
clueless npc,0.99,Nuclear
actual braindead inter,0.98,Nuclear
genuinely sweaty trash,0.99,Nuclear
toxic cringe feeder,0.97,Nuclear
delete absolute tourist,0.98,Nuclear
toxic sweaty npc,0.97,Nuclear
dodge literal shitter,0.98,Nuclear
massive cringe feeder,0.98,Nuclear
holy clueless griefer,0.98,Nuclear
delete massive tourist,0.99,Nuclear
kys genuinely thrower,0.98,Nuclear
absolute hardstuck casual,0.97,Nuclear
literal helpless casual,0.97,Nuclear
uninstall fucking npc,0.97,Nuclear
helpless shitter,0.99,Nuclear
logoff toxic scrub,0.98,Nuclear
logoff actual smurf,0.99,Nuclear
complete washed kid,0.99,Nuclear
rope shitter,0.97,Nuclear
actual braindead casual,0.97,Nuclear
fucking delusional npc,0.98,Nuclear
massive cringe shitter,0.98,Nuclear
neck pure shitter,0.99,Nuclear
stfu fucking tourist,0.97,Nuclear
uninstall complete feeder,0.98,Nuclear
pure trolling thrower,0.97,Nuclear
neck complete tourist,0.97,Nuclear
kys genuinely bot,0.99,Nuclear
rope absolute casual,0.99,Nuclear
complete helpless kid,0.98,Nuclear
cringe npc,0.99,Nuclear
pure carried noob,0.98,Nuclear
neck pure smurf,0.99,Nuclear
complete delusional thrower,0.99,Nuclear
quit kid,0.98,Nuclear
ff fucking tourist,0.98,Nuclear
literal washed griefer,0.98,Nuclear
uninstall complete griefer,0.98,Nuclear
uninstall literal feeder,0.97,Nuclear
genuinely sweaty tourist,0.98,Nuclear
massive sweaty thrower,0.99,Nuclear
holy dogshit animal,0.97,Nuclear
kys genuinely feeder,0.97,Nuclear
logoff actual thrower,0.97,Nuclear
absolute carried shitter,0.98,Nuclear
fucking useless tourist,0.99,Nuclear
quit pure trash,0.97,Nuclear
stfu genuinely shitter,0.98,Nuclear
uninstall fucking noob,0.97,Nuclear
neck holy random,0.97,Nuclear
carried tourist,0.99,Nuclear
genuinely boosted shitter,0.98,Nuclear
altf4 absolute feeder,0.98,Nuclear
genuinely helpless animal,0.99,Nuclear
literal bronze feeder,0.99,Nuclear
kys genuinely inter,0.97,Nuclear
rope holy smurf,0.98,Nuclear
rope griefer,0.99,Nuclear
literal griefing griefer,0.99,Nuclear
kys complete thrower,0.97,Nuclear
pure bronze trash,0.99,Nuclear
genuinely dogshit bot,0.99,Nuclear
literal griefing random,0.97,Nuclear
complete griefing thrower,0.99,Nuclear
logoff utter scrub,0.99,Nuclear
dodge noob,0.99,Nuclear
leave smurf,0.98,Nuclear
massive boosted noob,0.99,Nuclear
absolute useless smurf,0.99,Nuclear
neck absolute animal,0.99,Nuclear
genuinely bronze noob,0.97,Nuclear
stfu literal bot,0.98,Nuclear
toxic hardstuck feeder,0.98,Nuclear
actual carried casual,0.99,Nuclear
toxic delusional inter,0.98,Nuclear
quit massive tourist,0.98,Nuclear
massive sweaty feeder,0.99,Nuclear
stfu actual noob,0.99,Nuclear
complete dogshit thrower,0.98,Nuclear
literal clueless feeder,0.99,Nuclear
complete hardstuck scrub,0.98,Nuclear
complete hardstuck npc,0.97,Nuclear
complete unranked noob,0.98,Nuclear
complete trolling noob,0.97,Nuclear
pure hardstuck thrower,0.99,Nuclear
dodge genuinely trash,0.99,Nuclear
fucking carried trash,0.97,Nuclear
leave fucking scrub,0.97,Nuclear
complete useless bot,0.98,Nuclear
fucking delusional random,0.97,Nuclear
dodge complete tourist,0.99,Nuclear
holy hardstuck shitter,0.98,Nuclear
literal iron tourist,0.99,Nuclear
absolute dogshit casual,0.99,Nuclear
rope genuinely inter,0.98,Nuclear
dodge toxic thrower,0.97,Nuclear
pure hardstuck feeder,0.97,Nuclear
delete holy scrub,0.98,Nuclear
altf4 toxic kid,0.97,Nuclear
altf4 pure animal,0.97,Nuclear
ff holy smurf,0.97,Nuclear
holy boosted npc,0.97,Nuclear
kys complete npc,0.98,Nuclear
kys complete scrub,0.98,Nuclear
uninstall complete bot,0.98,Nuclear
neck pure feeder,0.97,Nuclear
literal useless trash,0.97,Nuclear
stfu complete shitter,0.97,Nuclear
neck holy trash,0.97,Nuclear
pure washed scrub,0.98,Nuclear
uninstall massive feeder,0.98,Nuclear
toxic helpless tourist,0.99,Nuclear
fucking braindead animal,0.97,Nuclear
massive trolling feeder,0.97,Nuclear
absolute dogshit bot,0.97,Nuclear
pure boosted casual,0.99,Nuclear
genuinely washed kid,0.98,Nuclear
altf4 pure kid,0.98,Nuclear
ff genuinely scrub,0.99,Nuclear
leave complete animal,0.99,Nuclear
washed kid,0.97,Nuclear
holy sweaty smurf,0.97,Nuclear
altf4 fucking trash,0.99,Nuclear
ff holy npc,0.97,Nuclear
altf4 toxic thrower,0.99,Nuclear
holy griefing thrower,0.97,Nuclear
uninstall npc,0.99,Nuclear
genuinely clueless shitter,0.98,Nuclear
rope massive feeder,0.99,Nuclear
uninstall actual griefer,0.98,Nuclear
literal boosted thrower,0.97,Nuclear
actual iron trash,0.99,Nuclear
