Content,Score,Category
sry about clean round,0.14,Green
gl this play,0.14,Green
gg really that help,0.15,Green
wow about great game,0.15,Green
nt for great round,0.14,Green
gl much solid work,0.14,Green
nt super great game,0.14,Green
nice about bad,0.15,Green
nice guys your work,0.14,Green
gl so my work,0.15,Green
gg guys my try,0.15,Green
mb really that help,0.15,Green
ty super solid save,0.11,Green
ty so solid try,0.14,Green
nt really clean lag,0.15,Green
gl so solid match,0.15,Green
sry so your carry,0.14,Green
gl much solid carry,0.14,Green
nt much clean try,0.11,Green
gg really my save,0.14,Green
ty team lag,0.14,Green
nice for the try,0.14,Green
sry really solid played,0.15,Green
wow so that played,0.15,Green
thanks for my save,0.15,Green
wow super good save,0.14,Green
good much clean try,0.11,Green
thanks everyone my played,0.11,Green
good for nice game,0.14,Green
mb this round,0.14,Green
nt everyone my round,0.15,Green
wow so clean work,0.14,Green
sry about clean carry,0.11,Green
nt about solid played,0.14,Green
gl team good help,0.11,Green
ty very my match,0.15,Green
gg really great try,0.14,Green
wow so well carry,0.11,Green
gg that save,0.14,Green
thanks very the help,0.15,Green
wow so my work,0.15,Green
thanks everyone good lag,0.15,Green
ty so your match,0.14,Green
wow super solid carry,0.15,Green
wow very your try,0.11,Green
gl really my round,0.15,Green
good much your played,0.14,Green
thanks so that match,0.11,Green
good much great help,0.14,Green
nt about the try,0.11,Green
ty about my played,0.11,Green
nice team great played,0.15,Green
mb about the save,0.11,Green
nice everyone well save,0.14,Green
nt super great played,0.11,Green
good guys clean work,0.11,Green
gg about my round,0.14,Green
ty very good work,0.14,Green
gg everyone that lag,0.14,Green
thanks very nice save,0.15,Green
wow about great played,0.14,Green
ty much well game,0.15,Green
sry much well save,0.11,Green
gl much great work,0.11,Green
ty about good round,0.14,Green
nt really well game,0.11,Green
gg for well help,0.15,Green
nt for my played,0.14,Green
mb much good carry,0.14,Green
good about well try,0.15,Green
wow team the round,0.14,Green
mb guys well played,0.14,Green
nt guys that game,0.14,Green
ty so the played,0.11,Green
gg for my match,0.14,Green
thanks so my help,0.11,Green
ty so clean lag,0.11,Green
nt everyone the match,0.14,Green
gg for good game,0.15,Green
ty so clean game,0.15,Green
nice everyone well work,0.15,Green
thx game,0.11,Green
thanks team nice round,0.15,Green
ty very my carry,0.15,Green
nt team great round,0.14,Green
wow guys good lag,0.11,Green
nt so well round,0.11,Green
thx mate,0.11,Green
sry team nice carry,0.11,Green
thx team try,0.14,Green
gg so great game,0.14,Green
good so clean round,0.11,Green
gg team nice lag,0.11,Green
gg so great save,0.15,Green
good team well carry,0.15,Green
nice so my match,0.11,Green
nice so solid help,0.11,Green
gl much well game,0.11,Green
nice very well carry,0.14,Green
nt super good lag,0.11,Green
wow team my lag,0.14,Green
good team great game,0.11,Green
thanks about clean game,0.14,Green
nt for great work,0.11,Green
mb much nice played,0.11,Green
mb team that round,0.15,Green
wp all save,0.11,Green
ty about that try,0.11,Green
sry much your carry,0.15,Green
gl everyone nice game,0.15,Green
good that match,0.14,Green
wow for great help,0.14,Green
ty about that carry,0.14,Green
wow everyone my save,0.11,Green
sry super great lag,0.14,Green
good everyone well try,0.11,Green
good guys solid game,0.15,Green
gg about solid try,0.15,Green
nice much the save,0.15,Green
thanks super that game,0.14,Green
nice much that help,0.14,Green
mb much your game,0.11,Green
gl so solid help,0.14,Green
wow really nice save,0.11,Green
ty everyone clean match,0.11,Green
good guys good carry,0.11,Green
nt for great game,0.11,Green
ty guys great save,0.15,Green
thanks guys clean played,0.15,Green
mb you try,0.11,Green
good team round,0.11,Green
ty guys your lag,0.11,Green
good team the played,0.14,Green
thanks about your help,0.15,Green
wow so solid lag,0.14,Green
thx that round,0.14,Green
gl everyone well carry,0.11,Green
wow so the played,0.14,Green
sry for good lag,0.14,Green
gg very nice match,0.14,Green
nt so good try,0.15,Green
nice really good game,0.14,Green
mb really that played,0.14,Green
sry much my carry,0.15,Green
wow about nice lag,0.14,Green
gg team solid played,0.14,Green
good so your game,0.14,Green
nt super that played,0.11,Green
sry everyone solid round,0.11,Green
good everyone your help,0.11,Green
good for nice round,0.11,Green
gg very great help,0.11,Green
gg everyone solid help,0.11,Green
wow much good help,0.11,Green
good my try,0.15,Green
nt dude,0.14,Green
wow guys well match,0.15,Green
wow for that save,0.15,Green
nice much that try,0.15,Green
sry the save,0.15,Green
gl so great work,0.11,Green
gg team nice round,0.14,Green
thanks everyone that save,0.15,Green
thanks guys the help,0.15,Green
sry team solid carry,0.15,Green
gl much your match,0.11,Green
nice really nice match,0.15,Green
sry everyone well lag,0.14,Green
nice so great played,0.15,Green
nt so well match,0.11,Green
gg team your round,0.11,Green
good really solid lag,0.15,Green
gg everyone great game,0.15,Green
thanks everyone the match,0.15,Green
nice about the save,0.14,Green
wow much clean try,0.15,Green
wow so solid round,0.15,Green
wow super well carry,0.15,Green
sry our try,0.15,Green
sry very nice try,0.11,Green
nt really well lag,0.11,Green
nt super solid try,0.15,Green
wow guys solid work,0.15,Green
good much nice save,0.15,Green
thanks for solid game,0.14,Green
nt team,0.11,Green
nice super your lag,0.14,Green
ty everyone great help,0.11,Green
good really that try,0.11,Green
ty much your help,0.15,Green
nice about good work,0.14,Green
sry much nice lag,0.15,Green
mb super clean match,0.15,Green
ty team your try,0.14,Green
gg guys the lag,0.11,Green
mb guys great carry,0.15,Green
nice very good played,0.14,Green
wow much good game,0.15,Green
ty super great game,0.15,Green
nt about nice match,0.14,Green
gl for well match,0.15,Green
thanks very good played,0.11,Green
nt everyone that work,0.14,Green
wow team nice game,0.15,Green
nt for help,0.11,Green
good everyone clean try,0.15,Green
mb everyone that played,0.15,Green
nt everyone good lag,0.15,Green
wow about good game,0.14,Green
wp our save,0.14,Green
gl everyone your lag,0.15,Green
sry our carry,0.11,Green
good really good lag,0.11,Green
wow for your match,0.15,Green
nice so good work,0.11,Green
gg really solid carry,0.15,Green
nt for my work,0.15,Green
good guys that match,0.11,Green
mb everyone good match,0.11,Green
wow very good game,0.14,Green
good that help,0.14,Green
thanks really clean try,0.15,Green
nice team your carry,0.11,Green
nt really your save,0.15,Green
sry everyone my save,0.14,Green
mb much that save,0.14,Green
good team well played,0.11,Green
nice really good carry,0.11,Green
wow team solid lag,0.11,Green
nice for well help,0.15,Green
ty for clean try,0.11,Green
gg very well round,0.15,Green
wp all match,0.15,Green
nice the bad,0.14,Green
gg super good try,0.11,Green
sry guys well carry,0.15,Green
nt for well game,0.15,Green
mb really that game,0.11,Green
sry team good help,0.11,Green
gl play,0.14,Green
gg very that round,0.14,Green
gl so well match,0.15,Green
thanks team your match,0.14,Green
sry much solid round,0.14,Green
sry team clean try,0.14,Green
sry all save,0.14,Green
nt much clean carry,0.11,Green
good much good game,0.11,Green
thanks everyone clean work,0.11,Green
ty much that game,0.14,Green
gl really nice carry,0.11,Green
wow everyone the match,0.15,Green
thx for play,0.14,Green
nice you help,0.11,Green
nt super your work,0.15,Green
gl much your work,0.14,Green
thanks guys that round,0.14,Green
good really the save,0.14,Green
nt much your lag,0.15,Green
gg everyone that help,0.14,Green
sry much that save,0.11,Green
nt much your played,0.11,Green
good really good try,0.15,Green
gg about clean round,0.14,Green
thx team play,0.11,Green
mb for your match,0.15,Green
wow team nice save,0.14,Green
nice team round,0.15,Green
sry so great try,0.11,Green
good for solid try,0.15,Green
sry about nice help,0.14,Green
gl so nice game,0.14,Green
sry for clean lag,0.11,Green
gl about match,0.11,Green
nt team the match,0.14,Green
good about well lag,0.14,Green
nt team my try,0.14,Green
ty team solid match,0.15,Green
thanks really your carry,0.14,Green
ty super clean save,0.15,Green
thanks really the game,0.14,Green
good guys nice work,0.14,Green
gg you carry,0.15,Green
nice super that game,0.15,Green
sry about lag,0.14,Green
mb for nice game,0.15,Green
wow much great round,0.11,Green
nice everyone good help,0.14,Green
ty very nice round,0.15,Green
thanks super great carry,0.14,Green
sry very nice round,0.11,Green
ty for round,0.15,Green
good very nice carry,0.15,Green
thx this save,0.14,Green
mb our play,0.11,Green
nt everyone your game,0.14,Green
ty super great played,0.11,Green
good really that played,0.14,Green
gl this round,0.14,Green
mb much great lag,0.15,Green
gl super clean lag,0.11,Green
good so solid round,0.11,Green
ty super that match,0.11,Green
gg guys great work,0.14,Green
good about nice match,0.14,Green
wow for well carry,0.11,Green
wp team,0.14,Green
sry guys the try,0.15,Green
nice much that round,0.14,Green
ty for nice played,0.15,Green
mb everyone great help,0.15,Green
wow so my game,0.15,Green
gg really the help,0.14,Green
nt that match,0.14,Green
thanks for great help,0.11,Green
wow team well save,0.11,Green
mb guys that try,0.11,Green
sry really well try,0.15,Green
wow super solid round,0.11,Green
nice about that round,0.15,Green
nice very your try,0.11,Green
wow really that round,0.11,Green
gl really solid game,0.15,Green
mb for clean round,0.15,Green
nt about well match,0.14,Green
thanks super solid game,0.15,Green
gl about well work,0.14,Green
thanks guys nice played,0.14,Green
gl the bad,0.11,Green
gg for the work,0.11,Green
sry for the help,0.11,Green
sry super good played,0.11,Green
nt team my save,0.15,Green
good much nice try,0.14,Green
wow really well game,0.11,Green
thanks everyone the work,0.11,Green
gl everyone clean save,0.15,Green
sry everyone nice help,0.14,Green
gg so the try,0.14,Green
gg game,0.14,Green
nt super well match,0.14,Green
ty super clean try,0.11,Green
ty about the match,0.14,Green
good about the help,0.14,Green
gg super clean carry,0.11,Green
sry really clean lag,0.15,Green
mb so nice match,0.15,Green
good super solid match,0.14,Green
thanks super that help,0.15,Green
thanks everyone nice save,0.11,Green
nice very solid help,0.15,Green
ty for my match,0.11,Green
wow everyone well carry,0.11,Green
nt super your save,0.11,Green
sry very clean played,0.14,Green
gl so your work,0.14,Green
ty very the round,0.11,Green
good very clean try,0.15,Green
gl about that try,0.14,Green
sry about clean help,0.11,Green
nice about good help,0.11,Green
nice everyone my carry,0.11,Green
thx guys,0.14,Green
gl team nice game,0.14,Green
nt super clean carry,0.14,Green
nt really great lag,0.15,Green
good about clean lag,0.15,Green
nice guys your save,0.14,Green
wow for good carry,0.11,Green
gl everyone the lag,0.14,Green
ty very my try,0.15,Green
thanks super great save,0.14,Green
wow really well help,0.11,Green
nt very that played,0.15,Green
gg very my game,0.15,Green
gg very that lag,0.15,Green
sry guys the save,0.15,Green
ty about great try,0.14,Green
thanks really clean work,0.15,Green
nice about great work,0.15,Green
good so your help,0.11,Green
gg much well game,0.15,Green
gl that save,0.15,Green
good team lag,0.11,Green
nice guys solid try,0.14,Green
nt about good save,0.14,Green
gl really good carry,0.15,Green
nt for good try,0.11,Green
gg everyone great played,0.15,Green
gg much great help,0.15,Green
gg everyone nice save,0.11,Green
gl really the played,0.14,Green
ty for great played,0.15,Green
gg super that match,0.14,Green
good very clean save,0.15,Green
nt very nice lag,0.15,Green
gg team my match,0.14,Green
nt much my save,0.14,Green
wow guys the carry,0.15,Green
gg guys solid help,0.11,Green
nice everyone solid round,0.15,Green
wp for try,0.11,Green
nt so clean help,0.14,Green
mb for nice try,0.14,Green
nice super nice lag,0.15,Green
ty super well try,0.15,Green
nt really well match,0.15,Green
gg guys the game,0.15,Green
good everyone nice help,0.14,Green
thanks really that match,0.14,Green
gg guys well carry,0.11,Green
good much the lag,0.14,Green
gg so the lag,0.11,Green
thanks everyone great try,0.11,Green
nt my game,0.15,Green
gl team your carry,0.15,Green
thanks super nice match,0.11,Green
gl about the help,0.14,Green
wow guys solid round,0.15,Green
sry this game,0.14,Green
thanks team my round,0.15,Green
sry so your try,0.15,Green
nice very clean game,0.14,Green
ty guys nice round,0.15,Green
mb for great work,0.11,Green
gg very great carry,0.11,Green
nt for the lag,0.14,Green
nice super your match,0.14,Green
ty this help,0.11,Green
nt about the work,0.15,Green
wow about great try,0.14,Green
gl team solid work,0.15,Green
sry for well lag,0.15,Green
gl so good lag,0.14,Green
nice really the lag,0.14,Green
gg guys nice match,0.14,Green
nice very great match,0.15,Green
nt super good match,0.11,Green
sry super the help,0.14,Green
thanks guys solid game,0.14,Green
sry for that work,0.11,Green
gg everyone great lag,0.14,Green
wow much your carry,0.14,Green
mb guys my match,0.11,Green
wow so great game,0.14,Green
gg really the save,0.15,Green
thanks so the played,0.14,Green
wow much that carry,0.15,Green
mb for the help,0.11,Green
gl really that save,0.14,Green
gg team clean round,0.15,Green
good super solid round,0.11,Green
nice about good carry,0.11,Green
thx this play,0.11,Green
gg everyone great match,0.15,Green
wp our try,0.11,Green
mb guys good help,0.15,Green
gg everyone good played,0.11,Green
mb much my work,0.15,Green
sry team my help,0.15,Green
nt guys well help,0.14,Green
good everyone that try,0.15,Green
gl for help,0.15,Green
thanks guys solid save,0.11,Green
gl team the played,0.15,Green
sry so my carry,0.11,Green
mb about round,0.11,Green
mb very clean save,0.15,Green
gl really well played,0.15,Green
nt for bad,0.11,Green
gg really nice try,0.15,Green
sry for solid game,0.15,Green
mb about that match,0.14,Green
nt very good try,0.14,Green
sry everyone well played,0.15,Green
ty everyone solid try,0.14,Green
nice about the round,0.11,Green
nice for nice match,0.15,Green
thanks for well game,0.14,Green
gg for round,0.15,Green
nice everyone that save,0.14,Green
sry super that round,0.14,Green
gg very my work,0.14,Green
gg super my try,0.11,Green
ty for nice match,0.15,Green
nice really great game,0.14,Green
mb super clean try,0.15,Green
mb much great help,0.15,Green
nt so great round,0.14,Green
sry so my game,0.14,Green
gl very solid round,0.14,Green
mb super well save,0.15,Green
gl for clean match,0.11,Green
good much nice match,0.15,Green
nt so that match,0.14,Green
mb team nice round,0.14,Green
gl much good played,0.15,Green
thx our help,0.15,Green
sry so clean save,0.14,Green
gg everyone the help,0.14,Green
mb very clean help,0.14,Green
good for clean round,0.11,Green
nice really great carry,0.14,Green
ty team clean try,0.11,Green
gg team good round,0.11,Green
ty guys the lag,0.15,Green
gl for the save,0.11,Green
ty much great game,0.11,Green
good for good try,0.14,Green
wow very nice work,0.11,Green
gg so your work,0.11,Green
wow guys that match,0.15,Green
wow much well carry,0.15,Green
gl super my try,0.15,Green
mb super nice save,0.14,Green
sry very clean game,0.15,Green
sry everyone the help,0.15,Green
nice really great work,0.15,Green
nt much my carry,0.15,Green
nice our try,0.11,Green
nice team that carry,0.11,Green
nt really clean work,0.14,Green
wow very your save,0.15,Green
gl very your game,0.14,Green
wp team carry,0.15,Green
thanks about that save,0.15,Green
nice much clean lag,0.14,Green
gg much clean round,0.15,Green
wow much well game,0.15,Green
nice super great lag,0.11,Green
sry for great played,0.14,Green
nice everyone my help,0.11,Green
nt this save,0.14,Green
nt really clean try,0.14,Green
good for that match,0.14,Green
sry about play,0.14,Green
sry very nice game,0.14,Green
wow super clean match,0.14,Green
wow for good try,0.15,Green
wow very that save,0.14,Green
nice team that round,0.11,Green
nt super good help,0.11,Green
wow about well match,0.11,Green
wow super that round,0.11,Green
gg guys nice help,0.14,Green
good really that save,0.14,Green
ty you lag,0.11,Green
nt so my round,0.15,Green
gl everyone my carry,0.14,Green
nt super good try,0.14,Green
wow really that match,0.15,Green
mb that try,0.15,Green
nice guys nice played,0.14,Green
ty for clean round,0.11,Green
nt much that game,0.15,Green
gl so solid lag,0.14,Green
good everyone good work,0.14,Green
gl guys nice game,0.11,Green
nice very well try,0.14,Green
thanks about the game,0.14,Green
ty super good played,0.15,Green
mb really the carry,0.11,Green
nice guys clean round,0.14,Green
nice team nice lag,0.11,Green
sry really great played,0.15,Green
nt this help,0.14,Green
ty everyone the save,0.14,Green
thx about round,0.14,Green
good much clean carry,0.14,Green
gg really great played,0.14,Green
mb super that lag,0.15,Green
nice very my match,0.15,Green
sry very solid carry,0.14,Green
good for good round,0.14,Green
wow much solid game,0.14,Green
wow about the round,0.14,Green
wow everyone well lag,0.11,Green
gg about good match,0.15,Green
thanks very nice work,0.14,Green
sry for the match,0.15,Green
nice guys your lag,0.15,Green
gg much solid lag,0.11,Green
mb team good save,0.15,Green
good super my match,0.14,Green
sry much clean match,0.14,Green
good the game,0.15,Green
gg really clean carry,0.14,Green
nice guys great work,0.11,Green
good team help,0.15,Green
gl for solid work,0.11,Green
good so nice played,0.14,Green
sry very well played,0.14,Green
nice my help,0.15,Green
gl for well played,0.15,Green
wow guys that help,0.15,Green
gg super my round,0.11,Green
nt for nice lag,0.15,Green
nt for well match,0.14,Green
ty about nice help,0.14,Green
nice super good lag,0.15,Green
gl super great save,0.11,Green
sry very good played,0.15,Green
nt guys clean played,0.15,Green
nt for great carry,0.14,Green
thanks for great lag,0.15,Green
ty that play,0.14,Green
wow super that played,0.11,Green
gl much good carry,0.11,Green
good guys clean played,0.11,Green
mb really nice game,0.14,Green
mb the carry,0.14,Green
sry much great save,0.14,Green
ty so the match,0.14,Green
nice for the round,0.14,Green
sry team clean lag,0.11,Green
ty so the game,0.15,Green
wow super solid try,0.14,Green
thanks about that played,0.14,Green
sry much great match,0.15,Green
nt this play,0.14,Green
sry for your save,0.14,Green
wow so your game,0.14,Green
nt so great try,0.11,Green
sry really well played,0.14,Green
gl for clean carry,0.11,Green
ty about great played,0.11,Green
nt much clean lag,0.15,Green
mb really well game,0.14,Green
good guys solid round,0.14,Green
gl everyone the help,0.14,Green
gl team nice lag,0.14,Green
gl very the try,0.15,Green
wp the save,0.11,Green
nice all carry,0.15,Green
mb really clean played,0.11,Green
good very my help,0.14,Green
nice team great work,0.14,Green
thanks really well match,0.11,Green
ty team solid lag,0.15,Green
nt for clean game,0.11,Green
good very clean round,0.14,Green
mb about your try,0.14,Green
sry team good lag,0.15,Green
wow about nice save,0.14,Green
gl guys good game,0.14,Green
sry for clean match,0.15,Green
mb so solid save,0.11,Green
sry team my played,0.15,Green
ty super good work,0.11,Green
gg for the round,0.15,Green
good very good played,0.11,Green
thanks so that save,0.14,Green
mb guys your save,0.15,Green
gl guys good played,0.14,Green
thanks so my game,0.14,Green
thanks everyone nice match,0.14,Green
gg for good carry,0.15,Green
good for well lag,0.15,Green
wp you bad,0.11,Green
wow for good match,0.11,Green
sry that save,0.15,Green
gg everyone well game,0.14,Green
nt everyone my game,0.15,Green
gg really the match,0.15,Green
ty team my lag,0.15,Green
ty super my lag,0.15,Green
nt team solid played,0.14,Green
thanks guys solid lag,0.14,Green
nt much that save,0.11,Green
ty everyone great carry,0.15,Green
wow everyone solid carry,0.15,Green
good the carry,0.14,Green
ty about match,0.11,Green
gl team that try,0.11,Green
gl for my help,0.11,Green
gl everyone clean round,0.11,Green
ty super solid played,0.14,Green
thanks for solid match,0.15,Green
ty very solid match,0.11,Green
nt very well try,0.14,Green
good everyone clean save,0.14,Green
gl for your carry,0.14,Green
gl about try,0.11,Green
ty you match,0.11,Green
good super my work,0.15,Green
gg everyone my help,0.15,Green
gg super the lag,0.14,Green
mb everyone that try,0.14,Green
nt guys good try,0.15,Green
good guys that lag,0.11,Green
ty guys solid match,0.14,Green
thanks about good played,0.14,Green
mb very well match,0.11,Green
thx all game,0.14,Green
gg so good help,0.14,Green
mb really nice carry,0.14,Green
wow for my try,0.11,Green
thanks much your game,0.11,Green
sry everyone solid try,0.14,Green
nt very solid save,0.11,Green
sry super great try,0.14,Green
sry team my try,0.11,Green
gg everyone your match,0.14,Green
nice about that help,0.11,Green
mb team my played,0.14,Green
ty for that carry,0.15,Green
nt very good carry,0.11,Green
mb guys well round,0.15,Green
mb super that match,0.11,Green
nt the play,0.14,Green
nice really your work,0.14,Green
mb guys solid help,0.11,Green
good super nice try,0.14,Green
ty everyone the try,0.15,Green
mb this game,0.15,Green
good much the round,0.14,Green
nice about my carry,0.15,Green
nt everyone the carry,0.14,Green
gg team great try,0.14,Green
gg really that carry,0.14,Green
good super great carry,0.11,Green
sry much good save,0.11,Green
sry everyone that played,0.14,Green
ty so my carry,0.15,Green
good team the try,0.11,Green
wow everyone solid work,0.14,Green
nt the try,0.11,Green
ty really good carry,0.11,Green
gg for nice help,0.11,Green
good very good round,0.14,Green
wp bro,0.14,Green
wow super great work,0.14,Green
gl much great match,0.11,Green
gl team lag,0.15,Green
mb really clean work,0.11,Green
good guys nice save,0.15,Green
nt everyone my try,0.15,Green
wow about nice match,0.11,Green
gg very solid round,0.15,Green
good super your help,0.11,Green
nice about great help,0.14,Green
thanks team nice help,0.15,Green
mb about my lag,0.14,Green
ty everyone clean game,0.14,Green
mb guys that round,0.14,Green
nt about clean work,0.11,Green
mb team the try,0.11,Green
thanks guys my lag,0.14,Green
nt super nice played,0.14,Green
ty guys well game,0.14,Green
nice for nice work,0.11,Green
good team bad,0.14,Green
nice guys your round,0.14,Green
wow super solid played,0.11,Green
gl really well round,0.11,Green
good for my carry,0.11,Green
mb very solid work,0.14,Green
ty so great try,0.15,Green
wow very great played,0.11,Green
gl so that played,0.15,Green
good super your played,0.15,Green
ty very solid lag,0.15,Green
wow so well try,0.15,Green
wow team solid work,0.14,Green
gg for well carry,0.14,Green
sry much that work,0.15,Green
nt very your game,0.14,Green
wow team solid save,0.14,Green
mb so solid game,0.11,Green
ty guys my try,0.15,Green
ty super your match,0.14,Green
nice for nice save,0.15,Green
mb about great carry,0.11,Green
gg that bad,0.15,Green
ty team the work,0.14,Green
gl super that played,0.14,Green
gl much good lag,0.15,Green
gg everyone nice played,0.11,Green
wp team round,0.11,Green
wow much my save,0.15,Green
thanks guys great carry,0.15,Green
gg very solid carry,0.14,Green
gl for bad,0.11,Green
nice guys that help,0.11,Green
nt really solid played,0.15,Green
wow so good save,0.14,Green
nice guys that played,0.11,Green
gg for clean try,0.14,Green
sry guys great carry,0.14,Green
thanks team good carry,0.14,Green
ty all save,0.11,Green
gg very the played,0.11,Green
sry so the lag,0.11,Green
good guys the help,0.14,Green
thanks super good round,0.11,Green
sry team try,0.14,Green
mb about your lag,0.11,Green
sry much the work,0.11,Green
nt guys nice game,0.14,Green
thx team bad,0.11,Green
thanks much nice help,0.14,Green
wow much the round,0.15,Green
good about that work,0.14,Green
wow very my match,0.14,Green
ty guys my round,0.14,Green
good really my try,0.14,Green
gl everyone the game,0.11,Green
nt for your save,0.15,Green
wow everyone the work,0.14,Green
nice for your carry,0.15,Green
gg for your match,0.15,Green
sry much clean round,0.11,Green
thanks really the help,0.15,Green
good really nice lag,0.14,Green
nice really the help,0.14,Green
thanks really good try,0.15,Green
nt so that help,0.15,Green
sry very nice save,0.15,Green
nt team nice save,0.15,Green
sry super nice try,0.14,Green
good all,0.11,Green
mb so good game,0.15,Green
nt really the played,0.11,Green
ty about nice carry,0.14,Green
thanks much clean work,0.14,Green
sry really that work,0.14,Green
sry really well save,0.11,Green
thanks team the save,0.14,Green
good so well try,0.14,Green
nt for well played,0.11,Green
sry for the lag,0.14,Green
gl super that work,0.15,Green
sry super good carry,0.11,Green
wp that match,0.14,Green
good very my try,0.15,Green
wow much that lag,0.15,Green
good very nice lag,0.15,Green
sry team your game,0.11,Green
good really well save,0.14,Green
good team well save,0.15,Green
gl team clean work,0.11,Green
sry guys that game,0.11,Green
sry much clean help,0.11,Green
gg super the match,0.14,Green
wow very clean try,0.14,Green
mb guys solid work,0.15,Green
gl guys the round,0.15,Green
nice team your match,0.15,Green
nice everyone nice help,0.14,Green
good really the match,0.14,Green
sry super clean carry,0.11,Green
gl really solid help,0.15,Green
gg about my lag,0.14,Green
gl much clean played,0.14,Green
mb team good round,0.11,Green
good team solid save,0.14,Green
nt super my try,0.11,Green
gl everyone well save,0.14,Green
nice super well game,0.14,Green
mb everyone clean game,0.14,Green
gg for my carry,0.15,Green
good everyone my lag,0.11,Green
mb about well carry,0.11,Green
thanks about solid round,0.11,Green
hf,0.14,Green
gg very my try,0.15,Green
good really solid round,0.14,Green
sry so nice game,0.11,Green
nt super that try,0.15,Green
ty for well try,0.14,Green
nice guys that lag,0.14,Green
wow really nice played,0.15,Green
wow for clean save,0.11,Green
sry so solid game,0.14,Green
wow so that work,0.15,Green
gg everyone that work,0.14,Green
nice much your carry,0.15,Green
wow super good help,0.14,Green
sry much clean lag,0.14,Green
gl team clean round,0.15,Green
nt so nice lag,0.15,Green
ty super the work,0.11,Green
thanks really great try,0.11,Green
nice very well work,0.14,Green
nt guys the game,0.11,Green
gl team great game,0.11,Green
ty everyone clean round,0.11,Green
ty team nice try,0.15,Green
mb you carry,0.11,Green
nt team clean save,0.14,Green
nice team solid try,0.15,Green
gg for good round,0.15,Green
nt team good match,0.14,Green
nice team solid game,0.14,Green
mb our match,0.11,Green
mb team your save,0.11,Green
good guys good game,0.14,Green
wow everyone that work,0.14,Green
sry about the carry,0.11,Green
gl everyone that match,0.14,Green
gg much the help,0.11,Green
nice super great round,0.11,Green
wow much great carry,0.14,Green
wow super your save,0.14,Green
nice our play,0.14,Green
sry much nice match,0.15,Green
wow about your help,0.15,Green
good super clean help,0.11,Green
mb really the game,0.15,Green
gl about my round,0.15,Green
gl guys the lag,0.11,Green
sry everyone the work,0.14,Green
wow guys that carry,0.14,Green
nice much your round,0.11,Green
nice everyone your played,0.14,Green
sry super great game,0.14,Green
mb everyone well game,0.15,Green
ty so your work,0.14,Green
sry all help,0.11,Green
sry team my game,0.15,Green
thx all save,0.14,Green
mb guys nice work,0.11,Green
gg really that try,0.11,Green
gg about the help,0.11,Green
nt for solid game,0.14,Green
nice about clean try,0.11,Green
nice guys nice save,0.14,Green
wp guys,0.11,Green
nt very your carry,0.14,Green
wow super the round,0.11,Green
good everyone solid round,0.14,Green
gg team clean help,0.11,Green
gg super your lag,0.14,Green
thanks very solid played,0.14,Green
mb for that match,0.15,Green
nice guys my round,0.15,Green
gl my carry,0.11,Green
thanks guys solid match,0.11,Green
wow super clean played,0.11,Green
sry very solid match,0.14,Green
wow everyone your save,0.11,Green
gg so nice round,0.15,Green
sry really good lag,0.15,Green
sry super clean try,0.14,Green
good really good match,0.14,Green
nt really clean match,0.15,Green
thanks team that round,0.11,Green
wow so the round,0.14,Green
gg super the round,0.15,Green
sry for your played,0.15,Green
ty really nice carry,0.15,Green
sry for great carry,0.14,Green
ty really well game,0.11,Green
gg so that game,0.15,Green
gg about the match,0.14,Green
wow everyone solid round,0.15,Green
good about good played,0.11,Green
mb much your played,0.15,Green
wow really clean work,0.14,Green
gl everyone great help,0.14,Green
good super that save,0.15,Green
nice guys solid save,0.14,Green
gl everyone solid lag,0.11,Green
ty about my lag,0.14,Green
thx for try,0.14,Green
good much well match,0.11,Green
nt so clean lag,0.14,Green
good our carry,0.15,Green
gl team nice round,0.11,Green
gg guys good played,0.15,Green
gl team good lag,0.15,Green
nice for the played,0.11,Green
gl about well save,0.14,Green
wow for clean match,0.14,Green
nice so your round,0.11,Green
sry really solid save,0.15,Green
nt very clean try,0.11,Green
ty team well game,0.11,Green
mb much solid played,0.14,Green
ty really my match,0.15,Green
nt for clean lag,0.14,Green
thx all play,0.11,Green
sry guys good played,0.14,Green
nice for good save,0.14,Green
nt super great match,0.11,Green
mb about good game,0.14,Green
good our help,0.15,Green
nt so your save,0.15,Green
gl much that try,0.15,Green
nt that help,0.14,Green
gg the save,0.11,Green
wow so well round,0.15,Green
gg so nice game,0.14,Green
gg about that help,0.11,Green
gl much the game,0.14,Green
gl guys solid lag,0.14,Green
nt super clean match,0.11,Green
nice about well try,0.15,Green
mb team well match,0.15,Green
gl much nice match,0.14,Green
nt super well help,0.15,Green
gg guys my save,0.11,Green
good really great game,0.15,Green
mb everyone great game,0.15,Green
sry much nice save,0.15,Green
thanks really my lag,0.15,Green
nt much nice save,0.14,Green
nt really my played,0.15,Green
good super nice lag,0.14,Green
thanks much solid try,0.14,Green
sry really the game,0.11,Green
nt team that save,0.11,Green
gl about solid carry,0.15,Green
mb guys well game,0.14,Green
gl about good round,0.14,Green
nt team my game,0.11,Green
gg for well lag,0.15,Green
nt for my round,0.15,Green
good guys that round,0.15,Green
gg so your round,0.14,Green
thanks guys well match,0.14,Green
sry team solid game,0.14,Green
ty mate,0.14,Green
gg team that played,0.11,Green
ty guys solid game,0.14,Green
nt much solid work,0.15,Green
mb super great save,0.15,Green
